strikePrice,expiryDate,PE,CE
26000,31-Jul-2025,"{'strikePrice': 26000, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE26000.00', 'openInterest': 17269, 'changeinOpenInterest': 735, 'pchangeinOpenInterest': 4.445385266723116, 'totalTradedVolume': 2749, 'impliedVolatility': 15.57, 'lastPrice': 865.3, 'change': -103.60000000000002, 'pChange': -10.692537929610902, 'totalBuyQuantity': 11475, 'totalSellQuantity': 17475, 'bidQty': 75, 'bidprice': 865.05, 'askQty': 75, 'askPrice': 871.6, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE26000.00', 'openInterest': 76129, 'changeinOpenInterest': 5882, 'pchangeinOpenInterest': 8.373311315785728, 'totalTradedVolume': 88195, 'impliedVolatility': 11.29, 'lastPrice': 7.6, 'change': -1.9000000000000004, 'pChange': -20.000000000000004, 'totalBuyQuantity': 690375, 'totalSellQuantity': 395325, 'bidQty': 900, 'bidprice': 7.55, 'askQty': 450, 'askPrice': 7.7, 'underlyingValue': 25095.65}"
26000,07-Aug-2025,"{'strikePrice': 26000, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE26000.00', 'openInterest': 82, 'changeinOpenInterest': -2, 'pchangeinOpenInterest': -2.380952380952381, 'totalTradedVolume': 38, 'impliedVolatility': 14.83, 'lastPrice': 856.7, 'change': -109.04999999999995, 'pChange': -11.291742169298468, 'totalBuyQuantity': 3600, 'totalSellQuantity': 3975, 'bidQty': 150, 'bidprice': 693.3, 'askQty': 150, 'askPrice': 861, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE26000.00', 'openInterest': 4402, 'changeinOpenInterest': 792, 'pchangeinOpenInterest': 21.939058171745152, 'totalTradedVolume': 8608, 'impliedVolatility': 10.22, 'lastPrice': 20.85, 'change': -1.8999999999999986, 'pChange': -8.351648351648345, 'totalBuyQuantity': 42975, 'totalSellQuantity': 12000, 'bidQty': 750, 'bidprice': 20.1, 'askQty': 375, 'askPrice': 20.85, 'underlyingValue': 25095.65}"
26000,14-Aug-2025,"{'strikePrice': 26000, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025PE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 0, 'bidQty': 0, 'bidprice': 0, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 15225, 'totalSellQuantity': 2025, 'bidQty': 75, 'bidprice': 32, 'askQty': 1050, 'askPrice': 65.05, 'underlyingValue': 25095.65}"
26000,21-Aug-2025,,"{'strikePrice': 26000, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 11250, 'totalSellQuantity': 225, 'bidQty': 900, 'bidprice': 25.45, 'askQty': 75, 'askPrice': 118.8, 'underlyingValue': 25095.65}"
26000,28-Aug-2025,"{'strikePrice': 26000, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE26000.00', 'openInterest': 7355, 'changeinOpenInterest': 752, 'pchangeinOpenInterest': 11.388762683628654, 'totalTradedVolume': 2578, 'impliedVolatility': 13.76, 'lastPrice': 837, 'change': -90.64999999999998, 'pChange': -9.772004527569663, 'totalBuyQuantity': 4800, 'totalSellQuantity': 12075, 'bidQty': 75, 'bidprice': 827.55, 'askQty': 75, 'askPrice': 837, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE26000.00', 'openInterest': 23730, 'changeinOpenInterest': 919, 'pchangeinOpenInterest': 4.028758055324186, 'totalTradedVolume': 24932, 'impliedVolatility': 9.24, 'lastPrice': 85, 'change': 3.200000000000003, 'pChange': 3.911980440097803, 'totalBuyQuantity': 42600, 'totalSellQuantity': 59175, 'bidQty': 75, 'bidprice': 83.8, 'askQty': 4950, 'askPrice': 85, 'underlyingValue': 25095.65}"
26000,25-Sep-2025,"{'strikePrice': 26000, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE26000.00', 'openInterest': 9215, 'changeinOpenInterest': -49, 'pchangeinOpenInterest': -0.5289291882556131, 'totalTradedVolume': 637, 'impliedVolatility': 13.82, 'lastPrice': 838.15, 'change': -79.64999999999998, 'pChange': -8.678361298757897, 'totalBuyQuantity': 10200, 'totalSellQuantity': 8400, 'bidQty': 75, 'bidprice': 825.65, 'askQty': 75, 'askPrice': 837.65, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE26000.00', 'openInterest': 13056, 'changeinOpenInterest': 510, 'pchangeinOpenInterest': 4.065040650406504, 'totalTradedVolume': 5463, 'impliedVolatility': 9.61, 'lastPrice': 230, 'change': 2.5999999999999943, 'pChange': 1.1433597185576052, 'totalBuyQuantity': 26325, 'totalSellQuantity': 12075, 'bidQty': 150, 'bidprice': 229, 'askQty': 225, 'askPrice': 232, 'underlyingValue': 25095.65}"
26000,24-Dec-2025,"{'strikePrice': 26000, 'expiryDate': '24-Dec-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-12-2025PE26000.00', 'openInterest': 15895, 'changeinOpenInterest': -78, 'pchangeinOpenInterest': -0.48832404682902397, 'totalTradedVolume': 1392, 'impliedVolatility': 14.42, 'lastPrice': 851, 'change': -69.79999999999995, 'pChange': -7.5803649000868765, 'totalBuyQuantity': 37650, 'totalSellQuantity': 10575, 'bidQty': 75, 'bidprice': 851, 'askQty': 225, 'askPrice': 853.55, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '24-Dec-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-12-2025CE26000.00', 'openInterest': 26814, 'changeinOpenInterest': 395, 'pchangeinOpenInterest': 1.4951360763087171, 'totalTradedVolume': 3322, 'impliedVolatility': 8.83, 'lastPrice': 671.95, 'change': 19.450000000000045, 'pChange': 2.9808429118774016, 'totalBuyQuantity': 49800, 'totalSellQuantity': 8325, 'bidQty': 75, 'bidprice': 671.4, 'askQty': 75, 'askPrice': 671.95, 'underlyingValue': 25095.65}"
26000,26-Mar-2026,"{'strikePrice': 26000, 'expiryDate': '26-Mar-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY26-03-2026PE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 75, 'totalSellQuantity': 0, 'bidQty': 75, 'bidprice': 30, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '26-Mar-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY26-03-2026CE26000.00', 'openInterest': 28, 'changeinOpenInterest': 5, 'pchangeinOpenInterest': 21.73913043478261, 'totalTradedVolume': 12, 'impliedVolatility': 7.45, 'lastPrice': 1089.3, 'change': 19.299999999999955, 'pChange': 1.803738317757005, 'totalBuyQuantity': 5850, 'totalSellQuantity': 825, 'bidQty': 75, 'bidprice': 1080, 'askQty': 375, 'askPrice': 1119.5, 'underlyingValue': 25095.65}"
26000,25-Jun-2026,"{'strikePrice': 26000, 'expiryDate': '25-Jun-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2026PE26000.00', 'openInterest': 13, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3975, 'totalSellQuantity': 375, 'bidQty': 75, 'bidprice': 910.05, 'askQty': 150, 'askPrice': 981.1, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '25-Jun-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2026CE26000.00', 'openInterest': 44.333333333333336, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 4350, 'totalSellQuantity': 450, 'bidQty': 75, 'bidprice': 1350.05, 'askQty': 75, 'askPrice': 1552.85, 'underlyingValue': 25095.65}"
26000,31-Dec-2026,"{'strikePrice': 26000, 'expiryDate': '31-Dec-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-12-2026PE26000.00', 'openInterest': 615, 'changeinOpenInterest': 7, 'pchangeinOpenInterest': 1.1513157894736843, 'totalTradedVolume': 29, 'impliedVolatility': 19.53, 'lastPrice': 1161.15, 'change': -37.34999999999991, 'pChange': -3.1163954943679526, 'totalBuyQuantity': 7650, 'totalSellQuantity': 1200, 'bidQty': 75, 'bidprice': 1155.05, 'askQty': 75, 'askPrice': 1169.9, 'underlyingValue': 25095.65}","{'strikePrice': 26000, 'expiryDate': '31-Dec-2026', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-12-2026CE26000.00', 'openInterest': 74, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -1.3333333333333333, 'totalTradedVolume': 2, 'impliedVolatility': 0, 'lastPrice': 2300, 'change': 4.099999999999909, 'pChange': 0.1785792064114251, 'totalBuyQuantity': 375, 'totalSellQuantity': 225, 'bidQty': 75, 'bidprice': 2265, 'askQty': 150, 'askPrice': 2329.1, 'underlyingValue': 25095.65}"
26000,30-Dec-2027,"{'strikePrice': 26000, 'expiryDate': '30-Dec-2027', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY30-12-2027PE26000.00', 'openInterest': 2, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 9525, 'totalSellQuantity': 0, 'bidQty': 300, 'bidprice': 1111.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
26000,28-Jun-2029,"{'strikePrice': 26000, 'expiryDate': '28-Jun-2029', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-06-2029PE26000.00', 'openInterest': 0.3333333333333333, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 5475, 'totalSellQuantity': 0, 'bidQty': 75, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
26000,27-Dec-2029,"{'strikePrice': 26000, 'expiryDate': '27-Dec-2029', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY27-12-2029PE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6375, 'totalSellQuantity': 0, 'bidQty': 975, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
26000,25-Jun-2030,"{'strikePrice': 26000, 'expiryDate': '25-Jun-2030', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-06-2030PE26000.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 6300, 'totalSellQuantity': 0, 'bidQty': 900, 'bidprice': 5.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}",
26050,24-Jul-2025,"{'strikePrice': 26050, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE26050.00', 'openInterest': 22, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 7, 'impliedVolatility': 35.43, 'lastPrice': 985.35, 'change': 202.05000000000007, 'pChange': 25.794714668709318, 'totalBuyQuantity': 4650, 'totalSellQuantity': 4500, 'bidQty': 300, 'bidprice': 883.25, 'askQty': 75, 'askPrice': 979.2, 'underlyingValue': 25095.65}","{'strikePrice': 26050, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE26050.00', 'openInterest': 17212, 'changeinOpenInterest': 2499, 'pchangeinOpenInterest': 16.984979270033303, 'totalTradedVolume': 124873, 'impliedVolatility': 16.76, 'lastPrice': 1.05, 'change': -0.95, 'pChange': -47.5, 'totalBuyQuantity': 182925, 'totalSellQuantity': 36000, 'bidQty': 525, 'bidprice': 1.05, 'askQty': 7575, 'askPrice': 1.15, 'underlyingValue': 25095.65}"
26050,31-Jul-2025,"{'strikePrice': 26050, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE26050.00', 'openInterest': 94, 'changeinOpenInterest': 1, 'pchangeinOpenInterest': 1.075268817204301, 'totalTradedVolume': 19, 'impliedVolatility': 20.23, 'lastPrice': 950, 'change': -62, 'pChange': -6.126482213438735, 'totalBuyQuantity': 5550, 'totalSellQuantity': 5550, 'bidQty': 300, 'bidprice': 906.7, 'askQty': 300, 'askPrice': 927.3, 'underlyingValue': 25095.65}","{'strikePrice': 26050, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE26050.00', 'openInterest': 3415, 'changeinOpenInterest': 432, 'pchangeinOpenInterest': 14.482065035199463, 'totalTradedVolume': 8770, 'impliedVolatility': 11.39, 'lastPrice': 6.25, 'change': -2.0999999999999996, 'pChange': -25.149700598802394, 'totalBuyQuantity': 46350, 'totalSellQuantity': 24225, 'bidQty': 225, 'bidprice': 6, 'askQty': 300, 'askPrice': 6.65, 'underlyingValue': 25095.65}"
26050,07-Aug-2025,"{'strikePrice': 26050, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE26050.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1350, 'totalSellQuantity': 3450, 'bidQty': 1350, 'bidprice': 696.25, 'askQty': 1725, 'askPrice': 1171.95, 'underlyingValue': 25095.65}","{'strikePrice': 26050, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE26050.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 23250, 'totalSellQuantity': 7050, 'bidQty': 600, 'bidprice': 14.1, 'askQty': 1800, 'askPrice': 34.45, 'underlyingValue': 25095.65}"
26050,14-Aug-2025,,"{'strikePrice': 26050, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE26050.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 13350, 'totalSellQuantity': 1875, 'bidQty': 900, 'bidprice': 17.2, 'askQty': 900, 'askPrice': 59.9, 'underlyingValue': 25095.65}"
26050,21-Aug-2025,,"{'strikePrice': 26050, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE26050.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 9900, 'totalSellQuantity': 1200, 'bidQty': 750, 'bidprice': 22.6, 'askQty': 900, 'askPrice': 189.95, 'underlyingValue': 25095.65}"
26050,28-Aug-2025,"{'strikePrice': 26050, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE26050.00', 'openInterest': 15, 'changeinOpenInterest': 8, 'pchangeinOpenInterest': 114.28571428571429, 'totalTradedVolume': 13, 'impliedVolatility': 15.4, 'lastPrice': 918.65, 'change': -44.05000000000007, 'pChange': -4.57567258751429, 'totalBuyQuantity': 4575, 'totalSellQuantity': 4650, 'bidQty': 1125, 'bidprice': 701, 'askQty': 1200, 'askPrice': 1088.85, 'underlyingValue': 25095.65}","{'strikePrice': 26050, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE26050.00', 'openInterest': 275, 'changeinOpenInterest': -13, 'pchangeinOpenInterest': -4.513888888888889, 'totalTradedVolume': 192, 'impliedVolatility': 9.22, 'lastPrice': 75.3, 'change': 1.7000000000000028, 'pChange': 2.3097826086956563, 'totalBuyQuantity': 10875, 'totalSellQuantity': 1200, 'bidQty': 900, 'bidprice': 60.2, 'askQty': 75, 'askPrice': 77, 'underlyingValue': 25095.65}"
26050,25-Sep-2025,"{'strikePrice': 26050, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE26050.00', 'openInterest': 5, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 0, 'totalSellQuantity': 3450, 'bidQty': 0, 'bidprice': 0, 'askQty': 1725, 'askPrice': 1233.65, 'underlyingValue': 25095.65}","{'strikePrice': 26050, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE26050.00', 'openInterest': 146, 'changeinOpenInterest': 20, 'pchangeinOpenInterest': 15.873015873015873, 'totalTradedVolume': 59, 'impliedVolatility': 9.45, 'lastPrice': 208, 'change': -2.3499999999999943, 'pChange': -1.1171856429759897, 'totalBuyQuantity': 3150, 'totalSellQuantity': 0, 'bidQty': 1050, 'bidprice': 205, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 25095.65}"
26100,24-Jul-2025,"{'strikePrice': 26100, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE26100.00', 'openInterest': 166, 'changeinOpenInterest': -13, 'pchangeinOpenInterest': -7.262569832402234, 'totalTradedVolume': 22, 'impliedVolatility': 24.94, 'lastPrice': 993.5, 'change': -96.79999999999995, 'pChange': -8.878290378794823, 'totalBuyQuantity': 4875, 'totalSellQuantity': 7125, 'bidQty': 225, 'bidprice': 973.55, 'askQty': 150, 'askPrice': 985.6, 'underlyingValue': 25095.65}","{'strikePrice': 26100, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE26100.00', 'openInterest': 53631, 'changeinOpenInterest': 1598, 'pchangeinOpenInterest': 3.071127938039321, 'totalTradedVolume': 219645, 'impliedVolatility': 17.63, 'lastPrice': 1.1, 'change': -0.75, 'pChange': -40.54054054054054, 'totalBuyQuantity': 1721925, 'totalSellQuantity': 130125, 'bidQty': 82500, 'bidprice': 1.05, 'askQty': 33750, 'askPrice': 1.1, 'underlyingValue': 25095.65}"
26100,31-Jul-2025,"{'strikePrice': 26100, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025PE26100.00', 'openInterest': 326, 'changeinOpenInterest': 3, 'pchangeinOpenInterest': 0.9287925696594427, 'totalTradedVolume': 83, 'impliedVolatility': 17.04, 'lastPrice': 966.15, 'change': -97.89999999999998, 'pChange': -9.200695456040597, 'totalBuyQuantity': 5775, 'totalSellQuantity': 6150, 'bidQty': 300, 'bidprice': 955.55, 'askQty': 75, 'askPrice': 976.15, 'underlyingValue': 25095.65}","{'strikePrice': 26100, 'expiryDate': '31-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY31-07-2025CE26100.00', 'openInterest': 8445, 'changeinOpenInterest': 827, 'pchangeinOpenInterest': 10.855867681806249, 'totalTradedVolume': 23237, 'impliedVolatility': 11.69, 'lastPrice': 5.25, 'change': -1.8499999999999996, 'pChange': -26.056338028169012, 'totalBuyQuantity': 284625, 'totalSellQuantity': 59475, 'bidQty': 1050, 'bidprice': 5.25, 'askQty': 975, 'askPrice': 5.65, 'underlyingValue': 25095.65}"
26100,07-Aug-2025,"{'strikePrice': 26100, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025PE26100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3450, 'totalSellQuantity': 3450, 'bidQty': 1725, 'bidprice': 815.15, 'askQty': 1725, 'askPrice': 1281.75, 'underlyingValue': 25095.65}","{'strikePrice': 26100, 'expiryDate': '07-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY07-08-2025CE26100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 24600, 'totalSellQuantity': 7050, 'bidQty': 900, 'bidprice': 12.1, 'askQty': 1800, 'askPrice': 31, 'underlyingValue': 25095.65}"
26100,14-Aug-2025,,"{'strikePrice': 26100, 'expiryDate': '14-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY14-08-2025CE26100.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 13650, 'totalSellQuantity': 2025, 'bidQty': 1800, 'bidprice': 19.65, 'askQty': 1050, 'askPrice': 55.15, 'underlyingValue': 25095.65}"
26100,21-Aug-2025,,"{'strikePrice': 26100, 'expiryDate': '21-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY21-08-2025CE26100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 10200, 'totalSellQuantity': 375, 'bidQty': 900, 'bidprice': 26.95, 'askQty': 75, 'askPrice': 104.35, 'underlyingValue': 25095.65}"
26100,28-Aug-2025,"{'strikePrice': 26100, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025PE26100.00', 'openInterest': 147, 'changeinOpenInterest': 88, 'pchangeinOpenInterest': 149.15254237288136, 'totalTradedVolume': 133, 'impliedVolatility': 14.16, 'lastPrice': 920.6, 'change': -89.14999999999998, 'pChange': -8.828918049022032, 'totalBuyQuantity': 5775, 'totalSellQuantity': 5625, 'bidQty': 75, 'bidprice': 900.3, 'askQty': 75, 'askPrice': 931.05, 'underlyingValue': 25095.65}","{'strikePrice': 26100, 'expiryDate': '28-Aug-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY28-08-2025CE26100.00', 'openInterest': 2573, 'changeinOpenInterest': -159, 'pchangeinOpenInterest': -5.819912152269399, 'totalTradedVolume': 5521, 'impliedVolatility': 9.19, 'lastPrice': 66.25, 'change': 0.25, 'pChange': 0.3787878787878788, 'totalBuyQuantity': 14325, 'totalSellQuantity': 2025, 'bidQty': 300, 'bidprice': 65.8, 'askQty': 75, 'askPrice': 67.8, 'underlyingValue': 25095.65}"
26100,25-Sep-2025,"{'strikePrice': 26100, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025PE26100.00', 'openInterest': 12, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 1425, 'totalSellQuantity': 1725, 'bidQty': 1425, 'bidprice': 661.3, 'askQty': 1725, 'askPrice': 1273.5, 'underlyingValue': 25095.65}","{'strikePrice': 26100, 'expiryDate': '25-Sep-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY25-09-2025CE26100.00', 'openInterest': 473, 'changeinOpenInterest': 120, 'pchangeinOpenInterest': 33.994334277620396, 'totalTradedVolume': 303, 'impliedVolatility': 9.62, 'lastPrice': 199.8, 'change': 0.6500000000000057, 'pChange': 0.32638714536781605, 'totalBuyQuantity': 3225, 'totalSellQuantity': 375, 'bidQty': 1050, 'bidprice': 169.55, 'askQty': 75, 'askPrice': 226.05, 'underlyingValue': 25095.65}"
26150,24-Jul-2025,"{'strikePrice': 26150, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025PE26150.00', 'openInterest': 12, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 1, 'impliedVolatility': 20.02, 'lastPrice': 1035, 'change': -74.70000000000005, 'pChange': -6.731549067315494, 'totalBuyQuantity': 4425, 'totalSellQuantity': 4500, 'bidQty': 75, 'bidprice': 1010, 'askQty': 75, 'askPrice': 1076.25, 'underlyingValue': 25095.65}","{'strikePrice': 26150, 'expiryDate': '24-Jul-2025', 'underlying': 'NIFTY', 'identifier': 'OPTIDXNIFTY24-07-2025CE26150.00', 'openInterest': 12344, 'changeinOpenInterest': -648, 'pchangeinOpenInterest': -4.987684729064039, 'totalTradedVolume': 78916, 'impliedVolatility': 18.3, 'lastPrice': 1, 'change': -0.7, 'pChange': -41.17647058823529, 'totalBuyQuantity': 230775, 'totalSellQuantity': 34800, 'bidQty': 50700, 'bidprice': 0.9, 'askQty': 1575, 'askPrice': 0.95, 'underlyingValue': 25095.65}"
