strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
26050,21-Aug-2025,0.0,0.0,0,0
26050,28-Aug-2025,291.0,15.0,78,0
26050,25-Sep-2025,145.0,5.0,26,0
26100,24-Jul-2025,55290.0,166.0,135729,24
26100,31-Jul-2025,9706.0,318.0,24366,56
26100,07-Aug-2025,0.0,0.0,0,0
26100,14-Aug-2025,1.0,0.0,1,0
26100,21-Aug-2025,0.0,0.0,0,0
26100,28-Aug-2025,2745.0,137.0,2008,24
26100,25-Sep-2025,505.0,12.0,114,0
26150,24-Jul-2025,13489.0,11.0,71673,0
26150,31-Jul-2025,2013.0,64.0,3988,0
26150,07-Aug-2025,0.0,1.0,0,2
26150,14-Aug-2025,0.0,0.0,0,0
26150,21-Aug-2025,0.0,0.0,0,0
26150,28-Aug-2025,193.0,19.0,72,0
26150,25-Sep-2025,78.0,7.0,6,0
26200,24-Jul-2025,44174.0,47.0,150820,25
26200,31-Jul-2025,20548.0,394.0,10117,62
26200,07-Aug-2025,1310.0,1.0,1170,2
26200,14-Aug-2025,0.0,0.0,0,0
26200,21-Aug-2025,0.0,0.0,0,0
26200,28-Aug-2025,3855.0,175.0,3423,71
26200,25-Sep-2025,1400.0,17.0,455,1
26250,24-Jul-2025,10617.0,9.0,52939,0
26250,31-Jul-2025,2851.0,62.0,3981,1
26250,07-Aug-2025,546.0,0.0,466,0
26250,14-Aug-2025,0.0,0.0,0,0
26250,21-Aug-2025,0.0,0.0,0,0
26250,28-Aug-2025,357.0,21.0,62,0
26250,25-Sep-2025,108.0,29.0,13,0
26300,24-Jul-2025,29659.0,93.0,105449,15
26300,31-Jul-2025,15393.0,191.0,13154,62
26300,07-Aug-2025,0.0,0.0,0,0
26300,14-Aug-2025,0.0,0.0,0,0
26300,21-Aug-2025,0.0,0.0,0,0
26300,28-Aug-2025,3151.0,101.0,1391,4
26300,25-Sep-2025,841.0,2.0,289,0
26350,24-Jul-2025,8658.0,11.0,40996,0
26350,31-Jul-2025,955.0,43.0,1457,0
26350,07-Aug-2025,0.0,0.0,0,0
26350,14-Aug-2025,0.0,0.0,0,0
26350,21-Aug-2025,0.0,0.0,0,0
26350,28-Aug-2025,240.0,26.0,52,0
26350,25-Sep-2025,76.0,3.0,18,0
26400,24-Jul-2025,29588.0,25.0,82134,0
26400,31-Jul-2025,8521.0,146.0,5995,0
26400,07-Aug-2025,0.0,0.0,0,0
26400,14-Aug-2025,0.0,0.0,0,0
26400,21-Aug-2025,0.0,0.0,0,0
26400,28-Aug-2025,2171.0,34.0,992,0
26400,25-Sep-2025,2452.0,5.0,338,0
26450,24-Jul-2025,20031.0,1.0,56469,0
26450,31-Jul-2025,944.0,16.0,492,0
26450,07-Aug-2025,0.0,0.0,0,0
26450,14-Aug-2025,0.0,0.0,0,0
26450,21-Aug-2025,0.0,0.0,0,0
26450,28-Aug-2025,0.0,14.0,0,0
26450,25-Sep-2025,40.0,2.0,1,0
26500,24-Jul-2025,88576.0,260.0,99196,26
26500,31-Jul-2025,44490.0,12413.0,18835,313
26500,07-Aug-2025,2321.0,2.0,1736,0
26500,14-Aug-2025,0.0,0.0,0,0
26500,21-Aug-2025,12.0,0.0,9,0
26500,28-Aug-2025,12426.0,3570.0,5298,120
26500,25-Sep-2025,9205.0,1253.0,2709,34
26550,24-Jul-2025,23394.0,6.0,35994,0
26550,31-Jul-2025,1553.0,52.0,987,0
26550,07-Aug-2025,80.0,0.0,38,0
26550,14-Aug-2025,131.0,0.0,268,0
26550,21-Aug-2025,0.0,0.0,0,0
26550,28-Aug-2025,0.0,12.0,0,0
26550,25-Sep-2025,97.0,6.0,55,0
26600,24-Jul-2025,35755.0,13.0,36643,0
26600,31-Jul-2025,7534.0,149.0,2149,4
26600,07-Aug-2025,0.0,1.0,0,2
26600,14-Aug-2025,235.0,0.0,158,0
26600,21-Aug-2025,0.0,0.0,0,0
26600,28-Aug-2025,3061.0,21.0,752,3
26600,25-Sep-2025,2322.0,4.0,918,0
26650,24-Jul-2025,11944.0,10.0,14279,0
26650,31-Jul-2025,905.0,13.0,379,0
26650,07-Aug-2025,0.0,0.0,0,0
26650,14-Aug-2025,0.0,0.0,0,0
26650,21-Aug-2025,0.0,0.0,0,0
26650,28-Aug-2025,2.0,13.0,0,0
26650,25-Sep-2025,7.0,1.0,0,0
26700,24-Jul-2025,26440.0,26.0,19352,0
26700,31-Jul-2025,7298.0,76.0,1547,0
26700,07-Aug-2025,1.0,0.0,1,0
26700,14-Aug-2025,0.0,0.0,0,0
26700,21-Aug-2025,0.0,0.0,0,0
26700,28-Aug-2025,1582.0,18.0,1676,0
26700,25-Sep-2025,925.0,39.0,315,0
26750,24-Jul-2025,1653.0,7.0,2874,0
26750,31-Jul-2025,544.0,27.0,282,3
26750,07-Aug-2025,0.0,0.0,0,0
26750,14-Aug-2025,0.0,0.0,0,0
26750,21-Aug-2025,15.0,0.0,59,0
26750,28-Aug-2025,191.0,7.0,36,0
26750,25-Sep-2025,323.0,1.0,57,0
26800,24-Jul-2025,19661.0,7.0,8850,0
26800,31-Jul-2025,6974.0,105.0,1988,2
26800,07-Aug-2025,133.0,0.0,90,0
26800,14-Aug-2025,0.0,0.0,0,0
26800,21-Aug-2025,3.0,0.0,0,0
26800,28-Aug-2025,2780.0,16.0,924,0
26800,25-Sep-2025,0.0,2.0,0,0
26850,24-Jul-2025,3274.0,5.0,4559,0
26850,31-Jul-2025,159.0,13.0,202,1
26850,07-Aug-2025,0.0,0.0,0,0
26850,14-Aug-2025,0.0,0.0,0,0
26850,21-Aug-2025,22.0,0.0,6,0
26850,28-Aug-2025,2.0,7.0,0,0
26850,25-Sep-2025,513.0,2.0,56,0
26900,24-Jul-2025,9595.0,4.0,13549,0
26900,31-Jul-2025,6745.0,1798.0,1916,67
26900,07-Aug-2025,22.0,0.0,0,0
26900,14-Aug-2025,0.0,0.0,0,0
26900,28-Aug-2025,0.0,30.0,0,34
26900,25-Sep-2025,0.0,10.0,0,0
26950,24-Jul-2025,1307.0,4.0,2060,0
26950,31-Jul-2025,374.0,11.0,159,0
26950,07-Aug-2025,24.0,0.0,0,0
26950,14-Aug-2025,0.0,0.0,0,0
26950,28-Aug-2025,0.0,4.0,0,0
26950,25-Sep-2025,0.0,6.0,0,0
27000,24-Jul-2025,48972.0,879.0,64441,16
27000,31-Jul-2025,30238.0,7481.0,19603,210
27000,07-Aug-2025,1713.0,1.0,272,0
27000,14-Aug-2025,0.0,0.0,1,0
27000,28-Aug-2025,10598.0,995.0,3363,140
27000,25-Sep-2025,14791.0,4497.0,3849,70
27000,24-Dec-2025,27610.666666666668,10370.0,1270,269
27000,26-Mar-2026,0.0,0.0,0,0
27000,25-Jun-2026,0.0,0.0,0,0
27000,31-Dec-2026,352.0,113.0,4,2
27000,24-Jun-2027,0.0,0.0,0,0
27000,30-Dec-2027,0.0,1.0,0,0
27000,29-Jun-2028,0.0,0.0,0,0
27000,28-Dec-2028,0.0,0.0,0,0
27000,28-Jun-2029,0.0,0.0,0,0
27000,27-Dec-2029,0.0,0.0,0,0
27000,25-Jun-2030,0.0,0.0,0,0
27050,24-Jul-2025,2171.0,5.0,3545,0
27050,31-Jul-2025,382.0,10.0,449,0
27050,07-Aug-2025,29.0,0.0,2,0
27050,14-Aug-2025,0.0,0.0,0,0
27050,28-Aug-2025,324.0,4.0,44,0
27050,25-Sep-2025,0.0,2.0,0,0
27100,24-Jul-2025,1529.0,4.0,3264,0
27100,31-Jul-2025,667.0,11.0,1092,0
27100,07-Aug-2025,140.0,0.0,5,0
27100,14-Aug-2025,471.0,0.0,152,0
27100,28-Aug-2025,0.0,3.0,0,0
27100,25-Sep-2025,0.0,2.0,0,0
27150,24-Jul-2025,2261.0,4.0,3988,0
27150,31-Jul-2025,85.0,51.0,49,0
27150,07-Aug-2025,22.0,0.0,25,0
27150,28-Aug-2025,0.0,4.0,0,0
27150,25-Sep-2025,0.0,9.0,0,0
27200,24-Jul-2025,2002.0,4.0,3552,0
27200,31-Jul-2025,3822.0,2.0,2059,1
27200,07-Aug-2025,442.0,0.0,92,0
27200,28-Aug-2025,0.0,4.0,0,0
27200,25-Sep-2025,0.0,2.0,0,0
27250,24-Jul-2025,2374.0,3.0,3439,0
27250,31-Jul-2025,137.0,2.0,94,1
27250,07-Aug-2025,0.0,0.0,0,0
27250,28-Aug-2025,0.0,3.0,0,0
27250,25-Sep-2025,0.0,2.0,0,0
27300,24-Jul-2025,4001.0,3.0,6898,2
27300,31-Jul-2025,3307.0,114.0,894,2
27300,28-Aug-2025,0.0,4.0,0,0
27300,25-Sep-2025,0.0,2.0,0,0
27350,24-Jul-2025,3277.0,4.0,6178,0
27350,31-Jul-2025,263.0,2.0,113,1
27350,28-Aug-2025,0.0,3.0,0,0
27350,25-Sep-2025,0.0,2.0,0,0
27400,24-Jul-2025,47144.0,84.0,78513,0
27400,31-Jul-2025,7760.0,126.0,2784,0
27400,28-Aug-2025,2291.0,15.0,286,0
27400,25-Sep-2025,0.0,3.0,0,0
28000,25-Sep-2025,11736.0,3596.0,943,35
28000,24-Dec-2025,17590.333333333332,9373.666666666666,2783,192
28000,26-Mar-2026,0.0,0.0,0,0
28000,25-Jun-2026,0.0,0.0,0,0
28000,31-Dec-2026,136.0,94.0,6,0
28000,30-Dec-2027,0.0,0.0,0,0
28000,29-Jun-2028,0.0,0.0,0,0
28000,28-Dec-2028,13.0,0.0,0,0
28000,28-Jun-2029,0.0,0.0,0,0
28000,27-Dec-2029,0.0,0.0,0,0
28000,25-Jun-2030,0.0,0.0,0,0
29000,25-Sep-2025,8959.0,7022.0,458,3
29000,24-Dec-2025,10559.0,2087.0,438,8
29000,26-Mar-2026,0.0,0.0,0,0
29000,25-Jun-2026,0.0,0.0,0,0
29000,31-Dec-2026,277.0,0.0,9,0
29000,24-Jun-2027,0.0,0.0,0,0
29000,30-Dec-2027,0.0,0.0,0,0
29000,29-Jun-2028,0.0,0.0,0,0
29000,28-Dec-2028,0.0,0.0,0,0
29000,28-Jun-2029,0.0,0.0,0,0
29000,27-Dec-2029,0.0,0.0,0,0
29000,25-Jun-2030,0.0,0.0,0,0
30000,25-Sep-2025,4354.0,343.0,266,1
30000,24-Dec-2025,5337.666666666667,227.33333333333334,244,7
30000,26-Mar-2026,200.0,0.0,44,0
30000,25-Jun-2026,0.0,0.0,0,0
30000,31-Dec-2026,0.0,0.0,0,0
30000,24-Jun-2027,0.0,0.0,0,0
30000,30-Dec-2027,0.0,0.0,0,0
30000,29-Jun-2028,0.0,0.0,0,0
30000,28-Dec-2028,0.0,0.0,0,0
30000,28-Jun-2029,0.0,0.0,0,0
30000,27-Dec-2029,0.0,0.0,0,0
30000,25-Jun-2030,0.0,0.0,0,0
31000,24-Dec-2025,3108.3333333333335,0.0,153,0
31000,26-Mar-2026,0.0,0.0,0,0
31000,25-Jun-2026,0.0,0.0,0,0
31000,31-Dec-2026,0.0,0.0,0,0
31000,24-Jun-2027,0.0,0.0,0,0
31000,30-Dec-2027,0.0,0.0,0,0
31000,29-Jun-2028,0.0,0.0,0,0
31000,27-Dec-2029,0.0,0.0,0,0
31000,25-Jun-2030,0.0,0.0,0,0
