strikePrice,expiryDate,identifier_CE,identifier_PE,CE_OI,PE_OI,CE_TotVol,PE_TotVol,CE_LTP,PE_LTP
24800,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24800.00,OPTIDXNIFTY28-10-2025PE24800.00,3.0,114.0,0,1,0.0,445.0
24850,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24850.00,OPTIDXNIFTY07-08-2025PE24850.00,61184.0,8507.0,130954,24693,36.25,240.35
24850,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24850.00,OPTIDXNIFTY14-08-2025PE24850.00,2237.0,841.0,2542,569,101.1,288.3
24850,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24850.00,OPTIDXNIFTY21-08-2025PE24850.00,82.0,98.0,56,6,160.0,300.7
24850,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24850.00,OPTIDXNIFTY28-08-2025PE24850.00,1704.0,1499.0,351,131,200.05,345.0
24850,30-Sep-2025,OPTIDXNIFTY30-09-2025CE24850.00,OPTIDXNIFTY30-09-2025PE24850.00,72.0,102.0,1,0,445.0,0.0
24850,28-Oct-2025,OPTIDXNIFTY28-10-2025CE24850.00,OPTIDXNIFTY28-10-2025PE24850.00,0.0,1.0,0,2,0.0,460.0
24900,07-Aug-2025,OPTIDXNIFTY07-08-2025CE24900.00,OPTIDXNIFTY07-08-2025PE24900.00,99120.0,18722.0,163855,23199,27.1,280.9
24900,14-Aug-2025,OPTIDXNIFTY14-08-2025CE24900.00,OPTIDXNIFTY14-08-2025PE24900.00,9312.0,3311.0,6857,1146,85.2,322.0
24900,21-Aug-2025,OPTIDXNIFTY21-08-2025CE24900.00,OPTIDXNIFTY21-08-2025PE24900.00,716.0,250.0,260,57,139.0,349.3
24900,28-Aug-2025,OPTIDXNIFTY28-08-2025CE24900.00,OPTIDXNIFTY28-08-2025PE24900.00,17360.0,13406.0,1942,889,180.1,374.9
24900,02-Sep-2025,OPTIDXNIFTY02-09-2025CE24900.00,OPTIDXNIFTY02-09-2025PE24900.00,4.0,0.0,1,0,241.0,0.0
