strikePrice,expiryDate,CE_OI,PE_OI,CE_TotVol,PE_TotVol
61100,31-Jul-2025,2644.0,0.0,3938,0
61100,28-Aug-2025,0.0,0.0,0,0
61100,25-Sep-2025,0.0,0.0,0,0
61200,31-Jul-2025,959.0,0.0,1226,0
61200,28-Aug-2025,0.0,1.0,0,0
61200,25-Sep-2025,0.0,0.0,0,0
61300,31-Jul-2025,400.0,0.0,656,0
61300,28-Aug-2025,0.0,0.0,0,0
61300,25-Sep-2025,0.0,0.0,0,0
61400,31-Jul-2025,645.0,0.0,375,0
61400,28-Aug-2025,0.0,0.0,0,0
61400,25-Sep-2025,0.0,0.0,0,0
61500,31-Jul-2025,6250.0,0.0,5443,0
61500,28-Aug-2025,0.0,0.0,0,0
61500,25-Sep-2025,0.0,0.0,0,0
61500,24-Dec-2025,0.0,0.0,0,0
61500,26-Mar-2026,0.0,0.0,0,0
61500,30-Jun-2026,0.0,0.0,0,0
61600,31-Jul-2025,273.0,1.0,138,0
61600,28-Aug-2025,0.0,0.0,0,0
61600,25-Sep-2025,0.0,0.0,0,0
61700,31-Jul-2025,164.0,0.0,59,0
61700,28-Aug-2025,0.0,0.0,0,0
61700,25-Sep-2025,0.0,0.0,0,0
61800,31-Jul-2025,661.0,0.0,251,0
61800,28-Aug-2025,0.0,0.0,0,0
61800,25-Sep-2025,0.0,0.0,0,0
61900,31-Jul-2025,225.0,0.0,100,0
61900,28-Aug-2025,0.0,0.0,0,0
61900,25-Sep-2025,0.0,0.0,0,0
62000,31-Jul-2025,10261.0,906.0,8706,43
62000,28-Aug-2025,0.0,259.0,0,108
62000,25-Sep-2025,0.0,0.0,0,0
62100,31-Jul-2025,263.0,0.0,58,0
62100,28-Aug-2025,0.0,0.0,0,0
62100,25-Sep-2025,0.0,0.0,0,0
62200,31-Jul-2025,107.0,1.0,96,0
62200,28-Aug-2025,0.0,0.0,0,0
62200,25-Sep-2025,0.0,0.0,0,0
62300,31-Jul-2025,291.0,0.0,226,0
62300,28-Aug-2025,1.0,0.0,0,0
62300,25-Sep-2025,0.0,0.0,0,0
62400,31-Jul-2025,125.0,0.0,1284,0
62400,28-Aug-2025,36.0,0.0,7,0
62400,25-Sep-2025,0.0,0.0,0,0
62500,31-Jul-2025,2707.0,0.0,3027,0
62500,28-Aug-2025,399.0,0.0,511,0
62500,25-Sep-2025,0.0,0.0,0,0
63000,31-Jul-2025,9076.0,437.0,7308,95
63000,28-Aug-2025,2943.0,0.0,379,0
63000,25-Sep-2025,1365.0,1.0,105,0
63000,24-Dec-2025,0.0,0.0,0,0
63000,26-Mar-2026,0.0,0.0,0,0
63000,30-Jun-2026,0.0,0.0,0,0
63500,31-Jul-2025,2972.0,0.0,2068,0
63500,28-Aug-2025,230.0,0.0,82,0
63500,25-Sep-2025,0.0,0.0,0,0
64000,31-Jul-2025,4564.0,337.0,5167,2
64000,28-Aug-2025,356.0,0.0,313,0
64000,25-Sep-2025,0.0,0.0,0,0
64500,31-Jul-2025,8954.0,157.0,4367,33
64500,28-Aug-2025,837.0,0.0,337,0
64500,25-Sep-2025,2.0,0.0,0,0
64500,24-Dec-2025,0.0,0.0,0,0
64500,26-Mar-2026,0.0,0.0,0,0
64500,30-Jun-2026,0.0,0.0,0,0
65000,31-Jul-2025,16648.0,3.0,6331,0
65000,28-Aug-2025,469.0,0.0,256,0
65000,25-Sep-2025,0.0,0.0,0,0
