strikePrice,expiryDate,PE,CE
49300,31-Jul-2025,"{'strikePrice': 49300, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49300.00', 'openInterest': 36, 'changeinOpenInterest': 5, 'pchangeinOpenInterest': 16.129032258064516, 'totalTradedVolume': 74, 'impliedVolatility': 33.58, 'lastPrice': 3.8, 'change': -0.8500000000000005, 'pChange': -18.279569892473127, 'totalBuyQuantity': 13370, 'totalSellQuantity': 18795, 'bidQty': 2310, 'bidprice': 2.3, 'askQty': 350, 'askPrice': 5.45, 'underlyingValue': 56932.95}","{'strikePrice': 49300, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49300.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 7248.45, 'askQty': 595, 'askPrice': 7978.8, 'underlyingValue': 56932.95}"
49400,31-Jul-2025,"{'strikePrice': 49400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49400.00', 'openInterest': 60, 'changeinOpenInterest': 10, 'pchangeinOpenInterest': 20, 'totalTradedVolume': 67, 'impliedVolatility': 33.17, 'lastPrice': 3.8, 'change': -0.9500000000000002, 'pChange': -20.000000000000004, 'totalBuyQuantity': 15680, 'totalSellQuantity': 18900, 'bidQty': 140, 'bidprice': 2.65, 'askQty': 350, 'askPrice': 6.75, 'underlyingValue': 56932.95}","{'strikePrice': 49400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49400.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 7163.7, 'askQty': 595, 'askPrice': 7786.05, 'underlyingValue': 56932.95}"
49500,31-Jul-2025,"{'strikePrice': 49500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49500.00', 'openInterest': 1255, 'changeinOpenInterest': -7, 'pchangeinOpenInterest': -0.554675118858954, 'totalTradedVolume': 1324, 'impliedVolatility': 32.56, 'lastPrice': 3.15, 'change': -1.5500000000000003, 'pChange': -32.97872340425532, 'totalBuyQuantity': 23765, 'totalSellQuantity': 23730, 'bidQty': 175, 'bidprice': 3.25, 'askQty': 35, 'askPrice': 3.6, 'underlyingValue': 56932.95}","{'strikePrice': 49500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49500.00', 'openInterest': 159, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3745, 'totalSellQuantity': 3675, 'bidQty': 35, 'bidprice': 7403.7, 'askQty': 35, 'askPrice': 7502.9, 'underlyingValue': 56932.95}"
49500,28-Aug-2025,"{'strikePrice': 49500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE49500.00', 'openInterest': 95, 'changeinOpenInterest': 16, 'pchangeinOpenInterest': 20.253164556962027, 'totalTradedVolume': 108, 'impliedVolatility': 21.07, 'lastPrice': 17, 'change': -6.149999999999999, 'pChange': -26.565874730021594, 'totalBuyQuantity': 7840, 'totalSellQuantity': 2555, 'bidQty': 105, 'bidprice': 16.75, 'askQty': 35, 'askPrice': 18, 'underlyingValue': 56932.95}","{'strikePrice': 49500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE49500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 6942.5, 'askQty': 595, 'askPrice': 8234.8, 'underlyingValue': 56932.95}"
49500,25-Sep-2025,"{'strikePrice': 49500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE49500.00', 'openInterest': 1695.4285714285713, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 209, 'impliedVolatility': 18.77, 'lastPrice': 37.6, 'change': -14.799999999999997, 'pChange': -28.244274809160302, 'totalBuyQuantity': 3045, 'totalSellQuantity': 1505, 'bidQty': 35, 'bidprice': 36.75, 'askQty': 105, 'askPrice': 40, 'underlyingValue': 56932.95}","{'strikePrice': 49500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE49500.00', 'openInterest': 0.14285714285714285, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2415, 'totalSellQuantity': 1785, 'bidQty': 35, 'bidprice': 7477.15, 'askQty': 595, 'askPrice': 8265.2, 'underlyingValue': 56932.95}"
49500,24-Dec-2025,"{'strikePrice': 49500, 'expiryDate': '24-Dec-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY24-12-2025PE49500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 595, 'totalSellQuantity': 105, 'bidQty': 595, 'bidprice': 1.05, 'askQty': 105, 'askPrice': 164.7, 'underlyingValue': 56932.95}",
49500,26-Mar-2026,"{'strikePrice': 49500, 'expiryDate': '26-Mar-2026', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY26-03-2026PE49500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 595, 'totalSellQuantity': 0, 'bidQty': 595, 'bidprice': 2.05, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}",
49600,31-Jul-2025,"{'strikePrice': 49600, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49600.00', 'openInterest': 122, 'changeinOpenInterest': 32, 'pchangeinOpenInterest': 35.55555555555556, 'totalTradedVolume': 161, 'impliedVolatility': 32.24, 'lastPrice': 3.15, 'change': -1.9499999999999997, 'pChange': -38.23529411764706, 'totalBuyQuantity': 14490, 'totalSellQuantity': 18235, 'bidQty': 70, 'bidprice': 2.65, 'askQty': 350, 'askPrice': 5.05, 'underlyingValue': 56932.95}","{'strikePrice': 49600, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49600.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 6944.1, 'askQty': 595, 'askPrice': 7593.5, 'underlyingValue': 56932.95}"
49700,31-Jul-2025,"{'strikePrice': 49700, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49700.00', 'openInterest': 49, 'changeinOpenInterest': 12, 'pchangeinOpenInterest': 32.432432432432435, 'totalTradedVolume': 67, 'impliedVolatility': 31.87, 'lastPrice': 3.45, 'change': -1.3999999999999995, 'pChange': -28.865979381443292, 'totalBuyQuantity': 12285, 'totalSellQuantity': 18480, 'bidQty': 175, 'bidprice': 3.5, 'askQty': 525, 'askPrice': 4.85, 'underlyingValue': 56932.95}","{'strikePrice': 49700, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49700.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 6853, 'askQty': 595, 'askPrice': 7492.05, 'underlyingValue': 56932.95}"
49800,31-Jul-2025,"{'strikePrice': 49800, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49800.00', 'openInterest': 40, 'changeinOpenInterest': -2, 'pchangeinOpenInterest': -4.761904761904762, 'totalTradedVolume': 53, 'impliedVolatility': 31.67, 'lastPrice': 4, 'change': -1.0499999999999998, 'pChange': -20.79207920792079, 'totalBuyQuantity': 13895, 'totalSellQuantity': 16135, 'bidQty': 560, 'bidprice': 3.1, 'askQty': 350, 'askPrice': 8.6, 'underlyingValue': 56932.95}","{'strikePrice': 49800, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49800.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 6755.95, 'askQty': 595, 'askPrice': 7393, 'underlyingValue': 56932.95}"
49900,31-Jul-2025,"{'strikePrice': 49900, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE49900.00', 'openInterest': 48, 'changeinOpenInterest': 3, 'pchangeinOpenInterest': 6.666666666666667, 'totalTradedVolume': 76, 'impliedVolatility': 31.25, 'lastPrice': 4, 'change': -1, 'pChange': -20, 'totalBuyQuantity': 12880, 'totalSellQuantity': 17185, 'bidQty': 1120, 'bidprice': 3.2, 'askQty': 525, 'askPrice': 5, 'underlyingValue': 56932.95}","{'strikePrice': 49900, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE49900.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 6666.15, 'askQty': 595, 'askPrice': 7289.05, 'underlyingValue': 56932.95}"
50000,31-Jul-2025,"{'strikePrice': 50000, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50000.00', 'openInterest': 7684, 'changeinOpenInterest': -264, 'pchangeinOpenInterest': -3.3215903371917466, 'totalTradedVolume': 8511, 'impliedVolatility': 30.7, 'lastPrice': 3.95, 'change': -1.3999999999999995, 'pChange': -26.16822429906541, 'totalBuyQuantity': 112175, 'totalSellQuantity': 24640, 'bidQty': 210, 'bidprice': 3.95, 'askQty': 35, 'askPrice': 4.45, 'underlyingValue': 56932.95}","{'strikePrice': 50000, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50000.00', 'openInterest': 3184, 'changeinOpenInterest': -24, 'pchangeinOpenInterest': -0.7481296758104738, 'totalTradedVolume': 49, 'impliedVolatility': 0, 'lastPrice': 6960.4, 'change': 544.0499999999993, 'pChange': 8.47911974876681, 'totalBuyQuantity': 4410, 'totalSellQuantity': 3920, 'bidQty': 70, 'bidprice': 6960.4, 'askQty': 35, 'askPrice': 6977.2, 'underlyingValue': 56932.95}"
50000,28-Aug-2025,"{'strikePrice': 50000, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE50000.00', 'openInterest': 1339, 'changeinOpenInterest': -100, 'pchangeinOpenInterest': -6.949270326615705, 'totalTradedVolume': 1380, 'impliedVolatility': 20.37, 'lastPrice': 20.5, 'change': -7.949999999999999, 'pChange': -27.943760984182774, 'totalBuyQuantity': 12845, 'totalSellQuantity': 4865, 'bidQty': 35, 'bidprice': 20, 'askQty': 35, 'askPrice': 20.75, 'underlyingValue': 56932.95}","{'strikePrice': 50000, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE50000.00', 'openInterest': 329, 'changeinOpenInterest': 52, 'pchangeinOpenInterest': 18.772563176895307, 'totalTradedVolume': 71, 'impliedVolatility': 0, 'lastPrice': 7075, 'change': 547.6499999999996, 'pChange': 8.39008173301569, 'totalBuyQuantity': 2625, 'totalSellQuantity': 2555, 'bidQty': 35, 'bidprice': 7068.2, 'askQty': 140, 'askPrice': 7100, 'underlyingValue': 56932.95}"
50000,25-Sep-2025,"{'strikePrice': 50000, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE50000.00', 'openInterest': 505, 'changeinOpenInterest': 21, 'pchangeinOpenInterest': 4.338842975206612, 'totalTradedVolume': 107, 'impliedVolatility': 18.73, 'lastPrice': 51.9, 'change': -19.9, 'pChange': -27.715877437325904, 'totalBuyQuantity': 2940, 'totalSellQuantity': 1050, 'bidQty': 140, 'bidprice': 50.65, 'askQty': 35, 'askPrice': 52, 'underlyingValue': 56932.95}","{'strikePrice': 50000, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE50000.00', 'openInterest': 88, 'changeinOpenInterest': 16, 'pchangeinOpenInterest': 22.22222222222222, 'totalTradedVolume': 18, 'impliedVolatility': 0, 'lastPrice': 7300, 'change': 450, 'pChange': 6.569343065693431, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1820, 'bidQty': 595, 'bidprice': 6487.05, 'askQty': 35, 'askPrice': 7548.3, 'underlyingValue': 56932.95}"
50100,31-Jul-2025,"{'strikePrice': 50100, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50100.00', 'openInterest': 64, 'changeinOpenInterest': -3, 'pchangeinOpenInterest': -4.477611940298507, 'totalTradedVolume': 92, 'impliedVolatility': 30.73, 'lastPrice': 4.4, 'change': -0.8999999999999995, 'pChange': -16.981132075471688, 'totalBuyQuantity': 14245, 'totalSellQuantity': 17850, 'bidQty': 560, 'bidprice': 3.25, 'askQty': 350, 'askPrice': 8.8, 'underlyingValue': 56932.95}","{'strikePrice': 50100, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50100.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 2380, 'bidQty': 595, 'bidprice': 6474.2, 'askQty': 595, 'askPrice': 7085.05, 'underlyingValue': 56932.95}"
50200,31-Jul-2025,"{'strikePrice': 50200, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50200.00', 'openInterest': 157, 'changeinOpenInterest': 6, 'pchangeinOpenInterest': 3.9735099337748343, 'totalTradedVolume': 300, 'impliedVolatility': 0, 'lastPrice': 3.95, 'change': -1.75, 'pChange': -30.701754385964914, 'totalBuyQuantity': 14805, 'totalSellQuantity': 19075, 'bidQty': 1680, 'bidprice': 3.1, 'askQty': 70, 'askPrice': 4.7, 'underlyingValue': 56932.95}","{'strikePrice': 50200, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50200.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 6480.65, 'askQty': 595, 'askPrice': 6903.75, 'underlyingValue': 56932.95}"
50300,31-Jul-2025,"{'strikePrice': 50300, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50300.00', 'openInterest': 37, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -2.6315789473684212, 'totalTradedVolume': 198, 'impliedVolatility': 30.21, 'lastPrice': 4.85, 'change': -0.6000000000000005, 'pChange': -11.009174311926614, 'totalBuyQuantity': 14385, 'totalSellQuantity': 15155, 'bidQty': 560, 'bidprice': 3.3, 'askQty': 350, 'askPrice': 7.45, 'underlyingValue': 56932.95}","{'strikePrice': 50300, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50300.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 6364.95, 'askQty': 595, 'askPrice': 6809.25, 'underlyingValue': 56932.95}"
50400,31-Jul-2025,"{'strikePrice': 50400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50400.00', 'openInterest': 1904, 'changeinOpenInterest': 187, 'pchangeinOpenInterest': 10.891089108910892, 'totalTradedVolume': 1339, 'impliedVolatility': 29.47, 'lastPrice': 4.4, 'change': -1.5, 'pChange': -25.423728813559322, 'totalBuyQuantity': 33285, 'totalSellQuantity': 20545, 'bidQty': 70, 'bidprice': 3.35, 'askQty': 350, 'askPrice': 6.6, 'underlyingValue': 56932.95}","{'strikePrice': 50400, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50400.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 6389, 'askQty': 595, 'askPrice': 6707.35, 'underlyingValue': 56932.95}"
50500,31-Jul-2025,"{'strikePrice': 50500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50500.00', 'openInterest': 1559, 'changeinOpenInterest': -153, 'pchangeinOpenInterest': -8.936915887850468, 'totalTradedVolume': 3672, 'impliedVolatility': 29.01, 'lastPrice': 3.95, 'change': -1.7999999999999998, 'pChange': -31.304347826086953, 'totalBuyQuantity': 24115, 'totalSellQuantity': 22155, 'bidQty': 595, 'bidprice': 3.85, 'askQty': 35, 'askPrice': 4.35, 'underlyingValue': 56932.95}","{'strikePrice': 50500, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50500.00', 'openInterest': 215, 'changeinOpenInterest': -12, 'pchangeinOpenInterest': -5.286343612334802, 'totalTradedVolume': 14, 'impliedVolatility': 0, 'lastPrice': 6500, 'change': 565.75, 'pChange': 9.533639465812865, 'totalBuyQuantity': 3745, 'totalSellQuantity': 3815, 'bidQty': 35, 'bidprice': 6444.15, 'askQty': 70, 'askPrice': 6492.65, 'underlyingValue': 56932.95}"
50500,28-Aug-2025,"{'strikePrice': 50500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE50500.00', 'openInterest': 116, 'changeinOpenInterest': 12, 'pchangeinOpenInterest': 11.538461538461538, 'totalTradedVolume': 96, 'impliedVolatility': 19.54, 'lastPrice': 23.8, 'change': -12.400000000000002, 'pChange': -34.25414364640884, 'totalBuyQuantity': 4585, 'totalSellQuantity': 2310, 'bidQty': 35, 'bidprice': 22.9, 'askQty': 35, 'askPrice': 25, 'underlyingValue': 56932.95}","{'strikePrice': 50500, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE50500.00', 'openInterest': 9, 'changeinOpenInterest': 2, 'pchangeinOpenInterest': 28.571428571428573, 'totalTradedVolume': 3, 'impliedVolatility': 0, 'lastPrice': 6501, 'change': -349, 'pChange': -5.094890510948905, 'totalBuyQuantity': 2520, 'totalSellQuantity': 2380, 'bidQty': 35, 'bidprice': 6504.15, 'askQty': 595, 'askPrice': 6992.65, 'underlyingValue': 56932.95}"
50500,25-Sep-2025,"{'strikePrice': 50500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025PE50500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 945, 'totalSellQuantity': 140, 'bidQty': 35, 'bidprice': 52, 'askQty': 35, 'askPrice': 70, 'underlyingValue': 56932.95}","{'strikePrice': 50500, 'expiryDate': '25-Sep-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY25-09-2025CE50500.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2415, 'totalSellQuantity': 1820, 'bidQty': 35, 'bidprice': 6489.85, 'askQty': 35, 'askPrice': 7044.4, 'underlyingValue': 56932.95}"
50600,31-Jul-2025,"{'strikePrice': 50600, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50600.00', 'openInterest': 76, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -1.2987012987012987, 'totalTradedVolume': 43, 'impliedVolatility': 28.25, 'lastPrice': 3.9, 'change': -1.7500000000000004, 'pChange': -30.973451327433633, 'totalBuyQuantity': 31570, 'totalSellQuantity': 24220, 'bidQty': 2240, 'bidprice': 3.1, 'askQty': 105, 'askPrice': 5.2, 'underlyingValue': 56932.95}","{'strikePrice': 50600, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50600.00', 'openInterest': 2, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 6052.05, 'askQty': 595, 'askPrice': 6513.55, 'underlyingValue': 56932.95}"
50600,28-Aug-2025,"{'strikePrice': 50600, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025PE50600.00', 'openInterest': 1, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3255, 'totalSellQuantity': 0, 'bidQty': 35, 'bidprice': 12.1, 'askQty': 0, 'askPrice': 0, 'underlyingValue': 56932.95}","{'strikePrice': 50600, 'expiryDate': '28-Aug-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY28-08-2025CE50600.00', 'openInterest': 0, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 2380, 'totalSellQuantity': 1785, 'bidQty': 595, 'bidprice': 5919.9, 'askQty': 595, 'askPrice': 7095.6, 'underlyingValue': 56932.95}"
50700,31-Jul-2025,"{'strikePrice': 50700, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025PE50700.00', 'openInterest': 115, 'changeinOpenInterest': -1, 'pchangeinOpenInterest': -0.8620689655172413, 'totalTradedVolume': 188, 'impliedVolatility': 27.99, 'lastPrice': 4.05, 'change': -1.7000000000000002, 'pChange': -29.565217391304348, 'totalBuyQuantity': 14105, 'totalSellQuantity': 18060, 'bidQty': 140, 'bidprice': 3.65, 'askQty': 350, 'askPrice': 5.35, 'underlyingValue': 56932.95}","{'strikePrice': 50700, 'expiryDate': '31-Jul-2025', 'underlying': 'BANKNIFTY', 'identifier': 'OPTIDXBANKNIFTY31-07-2025CE50700.00', 'openInterest': 10, 'changeinOpenInterest': 0, 'pchangeinOpenInterest': 0, 'totalTradedVolume': 0, 'impliedVolatility': 0, 'lastPrice': 0, 'change': 0, 'pChange': 0, 'totalBuyQuantity': 3570, 'totalSellQuantity': 3570, 'bidQty': 595, 'bidprice': 6096.2, 'askQty': 595, 'askPrice': 6416.4, 'underlyingValue': 56932.95}"
